"Country","Pop_Class","Food","FoodId","Nr_Consumer","Mean"
"Belgium","Adolescents","beef","9","320","48.29609375"
"Belgium","Adolescents","pepper","10","116","15.7215517241379"
"Belgium","Adolescents","broccoli","12","18","57.5527777777778"
"Belgium","Adolescents","chicken","13","415","38.1279518072289"
"Belgium","Adolescents","butter","15","148","12.3659898648649"
"Belgium","Adolescents","cabbage","16","23","38.2804347826087"
"Belgium","Adolescents","carrot","18","227","33.2460352422908"
"Belgium","Adolescents","cauliflower","19","28","57.3714285714286"
"Belgium","Adolescents","celery","20","23","18.0217391304348"
"Belgium","Adolescents","cheese","21","795","22.8643396226415"
"Belgium","Adolescents","cocoa","22","288","25.0175347222222"
"Belgium","Adolescents","corn","25","77","22.0422857142857"
"Belgium","Adolescents","corn oil","26","23","4.70026086956522"
"Belgium","Adolescents","cranberries","27","2","18.325"
"Belgium","Adolescents","cucumber","28","60","28.84"
"Belgium","Adolescents","beans","29","77","38.9162337662338"
"Belgium","Adolescents","egg","31","273","26.5223443223443"
"Belgium","Adolescents","figs","32","3","35"
"Belgium","Adolescents","fish","33","66","42.8825757575758"
"Belgium","Adolescents","garlic","35","126","0.891269841269841"
"Belgium","Adolescents","grapefruit","36","9","95.1944444444444"
"Belgium","Adolescents","hazelnuts","37","1","12.5"
"Belgium","Adolescents","honey","38","16","18.2625"
"Belgium","Adolescents","kiwi","41","30","45.3016666666667"
"Belgium","Adolescents","lamb","42","43","61.6941860465116"
"Belgium","Adolescents","lard","43","1","5.5"
"Belgium","Adolescents","lettuce","44","205","13.1043902439024"
"Belgium","Adolescents","milk","47","754","143.266697612732"
"Belgium","Adolescents","oats","49","1","30"
"Belgium","Adolescents","olive oil","50","162","5.25415740740741"
"Belgium","Adolescents","olives","51","21","10.3952380952381"
"Belgium","Adolescents","onion","52","262","14.2219465648855"
"Belgium","Adolescents","orange","53","249","179.072088353414"
"Belgium","Adolescents","peach","56","26","73.9173076923077"
"Belgium","Adolescents","peanuts","57","2","12.35"
"Belgium","Adolescents","pear","58","22","103.606818181818"
"Belgium","Adolescents","pig","61","120","62.2695833333333"
"Belgium","Adolescents","pineapple","62","8","107.3125"
"Belgium","Adolescents","pistachio","63","3","46"
"Belgium","Adolescents","plum","64","5","69.15"
"Belgium","Adolescents","pork","65","611","35.9762684124386"
"Belgium","Adolescents","potato","66","719","80.1910292072323"
"Belgium","Adolescents","sugar","69","273","12.8035164835165"
"Belgium","Adolescents","coffee","70","134","157.617164179105"
"Belgium","Adolescents","peas","71","27","33.0074074074074"
"Belgium","Adolescents","soybean oil","72","3","5.76666666666667"
"Belgium","Adolescents","spinach","75","41","45.7890243902439"
"Belgium","Adolescents","strawberries","76","29","68.8241379310345"
"Belgium","Adolescents","sunflower oil","77","18","3.68075"
"Belgium","Adolescents","sweet corn","79","16","32.328125"
"Belgium","Adolescents","grape","81","43","74.8372093023256"
"Belgium","Adolescents","tomato","83","498","41.6683734939759"
"Belgium","Adolescents","turkey","84","79","36.4481012658228"
"Belgium","Adolescents","walnuts","85","23","25.2869565217391"
"Belgium","Adolescents","watermelon","86","6","100.083333333333"
"Belgium","Adolescents","wheat","87","822","102.280413625304"
"Belgium","Adolescents","wheat flour","88","185","110.299189189189"
"Belgium","Adolescents","rice","89","106","60.6622641509434"
"Belgium","Toddlers","banana","1","11","75.4545454545455"
"Belgium","Toddlers","apple","3","35","106.685714285714"
"Belgium","Toddlers","beef","9","27","16.7613456790123"
"Belgium","Toddlers","pepper","10","5","6.76666666666667"
"Belgium","Toddlers","broccoli","12","6","21.3055555555556"
"Belgium","Toddlers","chicken","13","7","24.8469523809524"
"Belgium","Toddlers","butter","15","3","10.2777777777778"
"Belgium","Toddlers","cabbage","16","5","18.2666666666667"
"Belgium","Toddlers","carrot","18","22","14.3435606060606"
"Belgium","Toddlers","cauliflower","19","2","10"
"Belgium","Toddlers","celery","20","3","8.33333333333333"
"Belgium","Toddlers","cheese","21","51","25.3523202614379"
"Belgium","Toddlers","cocoa","22","29","17.2402298850575"
"Belgium","Toddlers","corn","25","3","3"
"Belgium","Toddlers","corn oil","26","1","0.333333333333333"
"Belgium","Toddlers","cucumber","28","2","12.9166666666667"
"Belgium","Toddlers","beans","29","4","22.5833333333333"
"Belgium","Toddlers","egg","31","11","15.0868484848485"
"Belgium","Toddlers","fish","33","8","13.8541666666667"
"Belgium","Toddlers","garlic","35","10","0.407066666666667"
"Belgium","Toddlers","honey","38","1","1"
"Belgium","Toddlers","kiwi","41","6","37.5555555555556"
"Belgium","Toddlers","lamb","42","1","8.33333333333333"
"Belgium","Toddlers","milk","47","73","194.696347031963"
"Belgium","Toddlers","olive oil","50","2","0.833333333333333"
"Belgium","Toddlers","olives","51","1","2.66666666666667"
"Belgium","Toddlers","onion","52","21","5.41295238095238"
"Belgium","Toddlers","orange","53","28","156.666666666667"
"Belgium","Toddlers","peanuts","57","1","9"
"Belgium","Toddlers","pear","58","6","54.0277777777778"
"Belgium","Toddlers","pig","61","12","26.2638888888889"
"Belgium","Toddlers","pork","65","29","20.0899885057471"
"Belgium","Toddlers","potato","66","46","55.1702898550725"
"Belgium","Toddlers","sugar","69","13","4.48717948717949"
"Belgium","Toddlers","coffee","70","1","151.666666666667"
"Belgium","Toddlers","peas","71","5","16.6333333333333"
"Belgium","Toddlers","spinach","75","4","47.5416666666667"
"Belgium","Toddlers","sunflower oil","77","1","1"
"Belgium","Toddlers","grape","81","3","65.8888888888889"
"Belgium","Toddlers","tomato","83","24","14.4541527777778"
"Belgium","Toddlers","turkey","84","6","20.6388888888889"
"Belgium","Toddlers","wheat","87","56","47.9533869047619"
"Belgium","Toddlers","wheat flour","88","16","16.4181041666667"
"Belgium","Toddlers","rice","89","5","20.7900666666667"
"Bulgaria","Other children","banana","1","151","53.711357615894"
"Bulgaria","Other children","apple","3","206","79.6067961165049"
"Bulgaria","Other children","apricot","4","36","49.0920833333333"
"Bulgaria","Other children","beef","9","139","29.3836690647482"
"Bulgaria","Other children","pepper","10","653","3.60496324655436"
"Bulgaria","Other children","chicken","13","676","27.2573372781065"
"Bulgaria","Other children","butter","15","404","8.02199257425743"
"Bulgaria","Other children","cabbage","16","120","34.9732916666667"
"Bulgaria","Other children","carrot","18","360","8.45011111111111"
"Bulgaria","Other children","cauliflower","19","11","3.76818181818182"
"Bulgaria","Other children","celery","20","319","2.76865203761756"
"Bulgaria","Other children","cheese","21","318","21.7498742138365"
"Bulgaria","Other children","cocoa","22","74","6.76527027027027"
"Bulgaria","Other children","corn","25","76","19.4223684210526"
"Bulgaria","Other children","cucumber","28","312","39.2221314102564"
"Bulgaria","Other children","beans","29","170","13.7700588235294"
"Bulgaria","Other children","egg","31","422","20.2999526066351"
"Bulgaria","Other children","fish","33","15","50.9046666666667"
"Bulgaria","Other children","garlic","35","115","0.797347826086957"
"Bulgaria","Other children","grapefruit","36","5","90"
"Bulgaria","Other children","hazelnuts","37","1","15"
"Bulgaria","Other children","honey","38","72","6.45618055555556"
"Bulgaria","Other children","kiwi","41","7","30.0035714285714"
"Bulgaria","Other children","lamb","42","11","26.195"
"Bulgaria","Other children","lard","43","31","10.6993548387097"
"Bulgaria","Other children","lettuce","44","78","16.0086538461538"
"Bulgaria","Other children","milk","47","1033","94.31192642788"
"Bulgaria","Other children","olives","51","14","9.51785714285714"
"Bulgaria","Other children","onion","52","666","8.56500750750751"
"Bulgaria","Other children","orange","53","110","132.286363636364"
"Bulgaria","Other children","peach","56","106","93.3537735849057"
"Bulgaria","Other children","pear","58","8","47.10625"
"Bulgaria","Other children","pig","61","37","30.2468918918919"
"Bulgaria","Other children","pineapple","62","29","140.51724137931"
"Bulgaria","Other children","plum","64","4","24.84375"
"Bulgaria","Other children","pork","65","258","23.9172868217054"
"Bulgaria","Other children","potato","66","400","63.2054625"
"Bulgaria","Other children","raspberries","68","12","52.0166666666667"
"Bulgaria","Other children","sugar","69","349","11.3066475644699"
"Bulgaria","Other children","peas","71","91","20.3006593406593"
"Bulgaria","Other children","spinach","75","6","20.2058333333333"
"Bulgaria","Other children","strawberries","76","47","50.3723404255319"
"Bulgaria","Other children","sunflower oil","77","415","16.5740722891566"
"Bulgaria","Other children","sweet corn","79","4","33.275"
"Bulgaria","Other children","grape","81","19","83.2894736842105"
"Bulgaria","Other children","tomato","83","599","38.3985893155259"
"Bulgaria","Other children","turkey","84","2","21.665"
"Bulgaria","Other children","walnuts","85","104","2.08548076923077"
"Bulgaria","Other children","watermelon","86","61","85.5016393442623"
"Bulgaria","Other children","wheat","87","836","48.825980861244"
"Bulgaria","Other children","rice","89","293","10.7658703071672"
"Bulgaria","Toddlers","banana","1","207","48.6735024154589"
"Bulgaria","Toddlers","apple","3","227","68.9561233480176"
"Bulgaria","Toddlers","apricot","4","33","45.524696969697"
"Bulgaria","Toddlers","beef","9","127","24.7736614173228"
"Bulgaria","Toddlers","pepper","10","621","3.08234541062802"
"Bulgaria","Toddlers","chicken","13","676","23.2711908284024"
"Bulgaria","Toddlers","butter","15","409","7.93778728606357"
"Bulgaria","Toddlers","cabbage","16","112","28.3330803571429"
"Bulgaria","Toddlers","carrot","18","386","10.6343264248705"
"Bulgaria","Toddlers","cauliflower","19","11","3.79454545454545"
"Bulgaria","Toddlers","celery","20","332","3.92923192771084"
"Bulgaria","Toddlers","cheese","21","337","17.7503560830861"
"Bulgaria","Toddlers","cocoa","22","56","4.00776785714286"
"Bulgaria","Toddlers","corn","25","98","17.25"
"Bulgaria","Toddlers","cucumber","28","186","31.6314784946237"
"Bulgaria","Toddlers","beans","29","161","12.6844720496894"
"Bulgaria","Toddlers","egg","31","435","14.2406206896552"
"Bulgaria","Toddlers","fish","33","12","36.425"
"Bulgaria","Toddlers","garlic","35","89","0.699719101123596"
"Bulgaria","Toddlers","grapefruit","36","6","104.166666666667"
"Bulgaria","Toddlers","hazelnuts","37","1","15"
"Bulgaria","Toddlers","honey","38","49","4.88918367346939"
"Bulgaria","Toddlers","kiwi","41","4","18.25"
"Bulgaria","Toddlers","lamb","42","12","18.39125"
"Bulgaria","Toddlers","lard","43","20","5.8575"
"Bulgaria","Toddlers","lettuce","44","20","10.89975"
"Bulgaria","Toddlers","milk","47","924","114.538955627706"
"Bulgaria","Toddlers","olives","51","12","12.2375"
"Bulgaria","Toddlers","onion","52","660","7.50485606060606"
"Bulgaria","Toddlers","orange","53","108","99.3689814814815"
"Bulgaria","Toddlers","peach","56","112","91.6205357142857"
"Bulgaria","Toddlers","pear","58","17","38.2352941176471"
"Bulgaria","Toddlers","pig","61","26","19.3030769230769"
"Bulgaria","Toddlers","pineapple","62","22","110.454545454545"
"Bulgaria","Toddlers","plum","64","1","7.5"
"Bulgaria","Toddlers","pork","65","196","20.8992857142857"
"Bulgaria","Toddlers","potato","66","404","51.5985024752475"
"Bulgaria","Toddlers","raspberries","68","20","47.34675"
"Bulgaria","Toddlers","sugar","69","363","12.529367768595"
"Bulgaria","Toddlers","peas","71","72","23.4449305555556"
"Bulgaria","Toddlers","spinach","75","14","24.0628571428571"
"Bulgaria","Toddlers","strawberries","76","43","36.5891860465116"
"Bulgaria","Toddlers","sunflower oil","77","403","11.4069106699752"
"Bulgaria","Toddlers","sweet corn","79","1","5"
"Bulgaria","Toddlers","grape","81","21","82.35"
"Bulgaria","Toddlers","tomato","83","597","27.9076465661641"
"Bulgaria","Toddlers","turkey","84","3","14.2766666666667"
"Bulgaria","Toddlers","walnuts","85","58","2.53689655172414"
"Bulgaria","Toddlers","watermelon","86","35","59.0714285714286"
"Bulgaria","Toddlers","wheat","87","800","35.62344375"
"Bulgaria","Toddlers","rice","89","341","10.0486363636364"
"Bulgaria","Infants","banana","1","199","45.3316582914573"
"Bulgaria","Infants","apple","3","385","44.5630909090909"
"Bulgaria","Infants","apricot","4","21","33.1238095238095"
"Bulgaria","Infants","beef","9","36","24.7052777777778"
"Bulgaria","Infants","pepper","10","289","2.17382352941176"
"Bulgaria","Infants","blueberries","11","1","10"
"Bulgaria","Infants","chicken","13","562","15.0657028469751"
"Bulgaria","Infants","butter","15","438","6.11587899543379"
"Bulgaria","Infants","cabbage","16","42","16.5194047619048"
"Bulgaria","Infants","carrot","18","478","16.2552719665272"
"Bulgaria","Infants","cauliflower","19","3","9.56666666666667"
"Bulgaria","Infants","celery","20","247","4.03647773279352"
"Bulgaria","Infants","cheese","21","332","16.659171686747"
"Bulgaria","Infants","cocoa","22","10","2.2315"
"Bulgaria","Infants","corn","25","40","14.575"
"Bulgaria","Infants","cucumber","28","26","19.7934615384615"
"Bulgaria","Infants","beans","29","74","10.2885810810811"
"Bulgaria","Infants","egg","31","378","8.05571428571429"
"Bulgaria","Infants","fish","33","10","53.05"
"Bulgaria","Infants","garlic","35","25","0.7002"
"Bulgaria","Infants","grapefruit","36","1","15"
"Bulgaria","Infants","honey","38","8","5.375"
"Bulgaria","Infants","kiwi","41","2","46.61"
"Bulgaria","Infants","lamb","42","4","14.9175"
"Bulgaria","Infants","lard","43","6","5.0375"
"Bulgaria","Infants","lettuce","44","1","25"
"Bulgaria","Infants","milk","47","1467","106.269901158828"
"Bulgaria","Infants","onion","52","437","6.2012471395881"
"Bulgaria","Infants","orange","53","44","59.6704545454545"
"Bulgaria","Infants","peach","56","103","48.6472330097087"
"Bulgaria","Infants","pear","58","37","34.7540540540541"
"Bulgaria","Infants","pig","61","9","20.5833333333333"
